occupancy_date,occupied_beds
NA,25
NA,1
NA,NA
NA,62
NA,28
NA,59
NA,50
NA,NA
NA,53
NA,NA
NA,NA
NA,26
NA,47
NA,23
NA,NA
NA,4
NA,10
NA,37
NA,24
NA,52
NA,23
NA,65
NA,NA
NA,58
NA,6
NA,25
NA,21
NA,28
NA,5
NA,NA
NA,31
NA,NA
NA,104
NA,30
NA,55
NA,60
NA,76
NA,NA
NA,NA
NA,NA
NA,12
NA,57
NA,49
NA,56
NA,42
NA,143
NA,51
NA,30
NA,23
NA,30
NA,50
NA,13
NA,7
NA,NA
NA,14
NA,16
NA,25
NA,32
NA,26
NA,22
NA,52
NA,NA
NA,24
NA,NA
NA,NA
NA,75
NA,NA
NA,55
NA,NA
NA,66
NA,NA
NA,243
NA,NA
NA,40
NA,46
NA,34
NA,66
NA,NA
NA,6
NA,18
NA,48
NA,12
NA,NA
NA,20
NA,NA
NA,25
NA,27
NA,24
NA,20
NA,21
NA,23
NA,13
NA,9
NA,32
NA,NA
NA,NA
NA,8
NA,NA
NA,NA
NA,NA
NA,NA
NA,39
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,33
NA,NA
NA,42
NA,92
NA,NA
NA,NA
NA,NA
NA,NA
NA,92
NA,58
NA,50
NA,81
NA,22
NA,4
NA,59
NA,64
NA,28
NA,NA
NA,6
NA,78
NA,25
NA,1
NA,NA
NA,62
NA,28
NA,59
NA,50
NA,NA
NA,51
NA,NA
NA,NA
NA,26
NA,48
NA,25
NA,NA
NA,4
NA,10
NA,37
NA,24
NA,52
NA,23
NA,64
NA,NA
NA,58
NA,6
NA,25
NA,21
NA,28
NA,5
NA,NA
NA,33
NA,NA
NA,105
NA,30
NA,56
NA,60
NA,76
NA,NA
NA,NA
NA,NA
NA,12
NA,58
NA,49
NA,56
NA,42
NA,143
NA,52
NA,30
NA,23
NA,29
NA,50
NA,13
NA,7
NA,NA
NA,14
NA,16
NA,24
NA,32
NA,26
NA,22
NA,52
NA,NA
NA,27
NA,NA
NA,NA
NA,76
NA,NA
NA,56
NA,NA
NA,65
NA,NA
NA,244
NA,NA
NA,40
NA,46
NA,36
NA,66
NA,NA
NA,6
NA,18
NA,49
NA,12
NA,NA
NA,20
NA,NA
NA,25
NA,27
NA,24
NA,18
NA,21
NA,22
NA,13
NA,10
NA,33
NA,NA
NA,NA
NA,8
NA,NA
NA,NA
NA,NA
NA,NA
NA,39
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,34
NA,NA
NA,42
NA,92
NA,NA
NA,NA
NA,NA
NA,NA
NA,92
NA,60
NA,50
NA,81
NA,22
NA,4
NA,60
NA,61
NA,29
NA,NA
NA,6
NA,78
NA,25
NA,1
NA,NA
NA,62
NA,28
NA,59
NA,50
NA,NA
NA,53
NA,NA
NA,NA
NA,26
NA,48
NA,25
NA,NA
NA,4
NA,10
NA,37
NA,24
NA,52
NA,23
NA,66
NA,NA
NA,58
NA,6
NA,25
NA,19
NA,27
NA,5
NA,NA
NA,33
NA,NA
NA,105
NA,30
NA,56
NA,59
NA,76
NA,NA
NA,NA
NA,NA
NA,12
NA,58
NA,49
NA,56
NA,42
NA,143
NA,52
NA,30
NA,23
NA,29
NA,50
NA,13
NA,7
NA,NA
NA,14
NA,17
NA,25
NA,32
NA,26
NA,22
NA,52
NA,NA
NA,24
NA,NA
NA,NA
NA,76
NA,NA
NA,56
NA,NA
NA,66
NA,NA
NA,244
NA,NA
NA,40
NA,46
NA,37
NA,66
NA,NA
NA,6
NA,18
NA,49
NA,12
NA,NA
NA,20
NA,NA
NA,25
NA,27
NA,24
NA,19
NA,21
NA,23
NA,12
NA,10
NA,33
NA,NA
NA,NA
NA,8
NA,NA
NA,NA
NA,NA
NA,NA
NA,39
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,34
NA,NA
NA,41
NA,92
NA,NA
NA,NA
NA,NA
NA,NA
NA,92
NA,61
NA,51
NA,80
NA,22
NA,5
NA,60
NA,66
NA,28
NA,NA
NA,6
NA,77
NA,25
NA,1
NA,NA
NA,62
NA,28
NA,58
NA,50
NA,NA
NA,53
NA,NA
NA,NA
NA,26
NA,48
NA,25
NA,NA
NA,4
NA,10
NA,37
NA,24
NA,52
NA,23
NA,66
NA,NA
NA,58
NA,6
NA,25
NA,18
NA,28
NA,5
NA,NA
NA,33
NA,NA
NA,105
NA,30
NA,57
NA,59
NA,76
NA,NA
NA,NA
NA,NA
NA,12
NA,58
NA,49
NA,56
NA,42
NA,144
NA,52
NA,30
NA,23
NA,30
NA,50
NA,13
NA,7
NA,NA
NA,14
NA,17
NA,25
NA,31
NA,26
NA,21
NA,52
NA,NA
NA,28
NA,NA
NA,NA
NA,76
NA,NA
NA,56
NA,NA
NA,66
NA,NA
NA,244
NA,NA
NA,40
NA,46
NA,37
NA,64
NA,NA
NA,6
NA,18
NA,49
NA,12
NA,NA
NA,20
NA,NA
NA,25
NA,27
NA,24
NA,19
NA,21
NA,23
NA,12
NA,10
NA,33
NA,NA
NA,NA
NA,8
NA,NA
NA,NA
NA,NA
NA,NA
NA,39
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,35
NA,NA
NA,41
NA,92
NA,NA
NA,NA
NA,NA
NA,NA
NA,92
NA,61
NA,51
NA,76
NA,22
NA,5
NA,60
NA,66
NA,29
NA,NA
NA,6
NA,76
NA,25
NA,1
NA,NA
NA,62
NA,28
NA,57
NA,50
NA,NA
NA,53
NA,NA
NA,NA
NA,26
NA,47
NA,25
NA,NA
NA,4
NA,10
NA,36
NA,24
NA,50
NA,23
NA,66
NA,NA
NA,57
NA,6
NA,25
NA,18
NA,28
NA,5
NA,NA
NA,33
NA,NA
NA,105
NA,30
NA,56
NA,59
NA,75
NA,NA
NA,NA
NA,NA
NA,12
NA,58
NA,49
NA,57
NA,41
NA,149
NA,52
NA,30
NA,22
NA,30
NA,48
NA,13
NA,7
NA,NA
NA,14
NA,17
NA,25
NA,32
NA,26
NA,22
NA,51
NA,NA
NA,28
NA,NA
NA,NA
NA,76
NA,NA
NA,56
NA,NA
NA,66
NA,NA
NA,244
NA,NA
NA,40
NA,46
NA,37
NA,64
NA,NA
NA,6
NA,18
NA,49
NA,12
NA,NA
NA,20
NA,NA
NA,25
NA,27
NA,25
NA,19
NA,21
NA,23
NA,12
NA,10
NA,33
NA,NA
NA,NA
NA,8
NA,NA
NA,NA
NA,NA
NA,NA
NA,39
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,35
NA,NA
NA,40
NA,92
NA,NA
NA,NA
NA,NA
NA,NA
NA,93
NA,61
NA,50
NA,78
NA,22
NA,5
NA,59
NA,67
NA,30
NA,NA
NA,6
NA,78
NA,25
NA,1
NA,NA
NA,62
NA,28
NA,58
NA,49
NA,NA
NA,53
NA,NA
NA,NA
NA,26
NA,48
NA,24
NA,NA
NA,4
NA,10
NA,37
NA,24
NA,52
NA,23
NA,65
NA,NA
NA,58
NA,6
NA,25
NA,18
NA,28
NA,5
NA,NA
NA,33
NA,NA
NA,105
NA,30
NA,55
NA,60
NA,74
NA,NA
NA,NA
NA,NA
NA,12
NA,58
NA,49
NA,58
NA,40
NA,149
NA,52
NA,30
NA,23
NA,30
NA,47
NA,13
NA,7
NA,NA
NA,13
NA,17
NA,25
NA,32
NA,26
NA,22
NA,52
NA,NA
NA,28
NA,NA
NA,NA
NA,76
NA,NA
NA,56
NA,NA
NA,66
NA,NA
NA,244
NA,NA
NA,40
NA,46
NA,37
NA,63
NA,NA
NA,6
NA,18
NA,48
NA,12
NA,NA
NA,20
NA,NA
NA,25
NA,27
NA,25
NA,19
NA,21
NA,23
NA,12
NA,10
NA,33
NA,NA
NA,NA
NA,8
NA,NA
NA,NA
NA,NA
NA,NA
NA,38
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,35
NA,NA
NA,41
NA,92
NA,NA
NA,NA
NA,NA
NA,NA
NA,93
NA,61
NA,49
NA,78
NA,22
NA,5
NA,60
NA,69
NA,29
NA,NA
NA,6
NA,77
NA,25
NA,2
NA,NA
NA,62
NA,28
NA,59
NA,49
NA,NA
NA,53
NA,NA
NA,NA
NA,26
NA,48
NA,25
NA,NA
NA,4
NA,10
NA,37
NA,24
NA,52
NA,23
NA,66
NA,NA
NA,58
NA,6
NA,25
NA,18
NA,28
NA,5
NA,NA
NA,34
NA,NA
NA,109
NA,30
NA,57
NA,60
NA,76
NA,NA
NA,NA
NA,NA
NA,12
NA,58
NA,49
NA,60
NA,38
NA,153
NA,54
NA,30
NA,23
NA,30
NA,46
NA,13
NA,7
NA,NA
NA,14
NA,17
NA,25
NA,32
NA,26
NA,22
NA,52
NA,NA
NA,28
NA,NA
NA,NA
NA,76
NA,NA
NA,56
NA,NA
NA,66
NA,NA
NA,245
NA,NA
NA,41
NA,46
NA,37
NA,62
NA,NA
NA,6
NA,18
NA,49
NA,12
NA,NA
NA,19
NA,NA
NA,25
NA,26
NA,25
NA,19
NA,21
NA,23
NA,13
NA,10
NA,33
NA,NA
NA,NA
NA,8
NA,NA
NA,NA
NA,NA
NA,NA
NA,39
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,35
NA,NA
NA,41
NA,92
NA,NA
NA,NA
NA,NA
NA,NA
NA,92
NA,61
NA,51
NA,78
NA,22
NA,5
NA,60
NA,70
NA,30
NA,NA
NA,6
NA,77
NA,25
NA,2
NA,NA
NA,61
NA,28
NA,59
NA,48
NA,NA
NA,53
NA,NA
NA,NA
NA,26
NA,48
NA,25
NA,NA
NA,4
NA,10
NA,37
NA,24
NA,52
NA,23
NA,65
NA,NA
NA,58
NA,6
NA,25
NA,16
NA,28
NA,5
NA,NA
NA,33
NA,NA
NA,106
NA,30
NA,57
NA,60
NA,76
NA,NA
NA,NA
NA,NA
NA,12
NA,58
NA,49
NA,60
NA,38
NA,157
NA,56
NA,30
NA,23
NA,30
NA,46
NA,13
NA,6
NA,NA
NA,14
NA,17
NA,25
NA,32
NA,26
NA,22
NA,52
NA,NA
NA,28
NA,NA
NA,NA
NA,76
NA,NA
NA,56
NA,NA
NA,66
NA,NA
NA,245
NA,NA
NA,42
NA,46
NA,37
NA,62
NA,NA
NA,6
NA,18
NA,49
NA,12
NA,NA
NA,20
NA,NA
NA,25
NA,27
NA,25
NA,19
NA,20
NA,23
NA,13
NA,10
NA,32
NA,NA
NA,NA
NA,8
NA,NA
NA,NA
NA,NA
NA,NA
NA,39
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,33
NA,NA
NA,43
NA,92
NA,NA
NA,NA
NA,NA
NA,NA
NA,93
NA,5
NA,61
NA,51
NA,78
NA,22
NA,5
NA,60
NA,71
NA,28
NA,NA
NA,6
NA,78
NA,25
NA,2
NA,NA
NA,62
NA,28
NA,59
NA,49
NA,NA
NA,53
NA,NA
NA,NA
NA,26
NA,16
NA,48
NA,25
NA,NA
NA,4
NA,10
NA,37
NA,24
NA,52
NA,23
NA,66
NA,NA
NA,58
NA,45
NA,6
NA,25
NA,20
NA,26
NA,5
NA,NA
NA,34
NA,NA
NA,112
NA,30
NA,57
NA,59
NA,76
NA,NA
NA,NA
NA,NA
NA,12
NA,58
NA,49
NA,60
NA,38
NA,157
NA,56
NA,30
NA,23
NA,30
NA,46
NA,13
NA,6
NA,NA
NA,13
NA,17
NA,25
NA,32
NA,26
NA,22
NA,52
NA,NA
NA,28
NA,NA
NA,NA
NA,76
NA,NA
NA,55
NA,NA
NA,66
NA,NA
NA,245
NA,NA
NA,42
NA,46
NA,37
NA,62
NA,NA
NA,6
NA,18
NA,49
NA,12
NA,NA
NA,20
NA,NA
NA,25
NA,27
NA,25
NA,19
NA,21
NA,23
NA,13
NA,10
NA,32
NA,NA
NA,NA
NA,8
NA,NA
NA,NA
NA,NA
NA,NA
NA,39
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,17
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,34
NA,NA
NA,44
NA,92
NA,NA
NA,NA
NA,NA
NA,NA
NA,93
NA,17
NA,62
NA,51
NA,78
NA,22
NA,5
NA,60
NA,70
NA,26
NA,NA
NA,6
NA,78
NA,25
NA,2
NA,NA
NA,61
NA,28
NA,59
NA,50
NA,NA
NA,53
NA,NA
NA,NA
NA,25
NA,37
NA,49
NA,25
NA,NA
NA,4
NA,10
NA,37
NA,24
NA,52
NA,23
NA,66
NA,NA
NA,58
NA,44
NA,6
NA,25
NA,20
NA,27
NA,5
NA,NA
NA,33
NA,NA
NA,112
NA,30
NA,57
NA,60
NA,75
NA,NA
NA,NA
NA,NA
NA,12
NA,61
NA,49
NA,60
NA,38
NA,157
NA,55
NA,30
NA,23
NA,30
NA,46
NA,13
NA,6
NA,NA
NA,14
NA,17
NA,25
NA,32
NA,26
NA,22
NA,52
NA,NA
NA,28
NA,NA
NA,NA
NA,76
NA,NA
NA,56
NA,NA
NA,63
NA,NA
NA,245
NA,NA
NA,42
NA,45
NA,37
NA,62
NA,NA
NA,6
NA,18
NA,48
NA,12
NA,NA
NA,20
NA,NA
NA,25
NA,27
NA,25
NA,19
NA,21
NA,23
NA,13
NA,10
NA,32
NA,NA
NA,NA
NA,8
NA,NA
NA,NA
NA,NA
NA,NA
NA,39
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,17
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,34
NA,NA
NA,44
NA,92
NA,NA
NA,NA
NA,NA
NA,NA
NA,93
NA,13
NA,62
NA,51
NA,78
NA,22
NA,5
NA,60
NA,72
NA,26
NA,NA
NA,6
NA,78
NA,25
NA,2
NA,NA
NA,62
NA,28
NA,58
NA,50
NA,NA
NA,53
NA,NA
NA,NA
NA,25
NA,44
NA,50
NA,25
NA,NA
NA,4
NA,10
NA,37
NA,24
NA,52
NA,23
NA,66
NA,NA
NA,57
NA,45
NA,6
NA,25
NA,20
NA,27
NA,5
NA,NA
NA,34
NA,NA
NA,110
NA,30
NA,55
NA,60
NA,75
NA,NA
NA,NA
NA,NA
NA,12
NA,65
NA,49
NA,60
NA,38
NA,158
NA,56
NA,30
NA,23
NA,30
NA,46
NA,13
NA,6
NA,NA
NA,14
NA,17
NA,25
NA,32
NA,26
NA,22
NA,52
NA,NA
NA,28
NA,NA
NA,NA
NA,76
NA,NA
NA,56
NA,NA
NA,66
NA,NA
NA,245
NA,NA
NA,42
NA,46
NA,37
NA,62
NA,NA
NA,6
NA,18
NA,49
NA,12
NA,NA
NA,20
NA,NA
NA,25
NA,27
NA,25
NA,20
NA,21
NA,23
NA,13
NA,10
NA,32
NA,NA
NA,NA
NA,8
NA,NA
NA,NA
NA,NA
NA,NA
NA,38
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,17
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,32
NA,NA
NA,44
NA,92
NA,NA
NA,NA
NA,NA
NA,NA
NA,92
NA,62
NA,51
NA,77
NA,22
NA,5
NA,60
NA,71
NA,25
NA,NA
NA,6
NA,78
NA,25
NA,2
NA,NA
NA,62
NA,28
NA,58
NA,50
NA,NA
NA,53
NA,NA
NA,NA
NA,25
NA,50
NA,25
NA,NA
NA,4
NA,9
NA,37
NA,24
NA,52
NA,25
NA,66
NA,NA
NA,58
NA,45
NA,6
NA,25
NA,23
NA,27
NA,5
NA,NA
NA,34
NA,NA
NA,108
NA,30
NA,57
NA,58
NA,75
NA,NA
NA,NA
NA,NA
NA,11
NA,64
NA,49
NA,63
NA,37
NA,163
NA,58
NA,30
NA,23
NA,30
NA,46
NA,13
NA,6
NA,NA
NA,14
NA,17
NA,25
NA,32
NA,26
NA,22
NA,52
NA,NA
NA,28
NA,NA
NA,NA
NA,76
NA,NA
NA,55
NA,NA
NA,66
NA,NA
NA,245
NA,NA
NA,42
NA,46
NA,37
NA,62
NA,NA
NA,6
NA,18
NA,49
NA,11
NA,NA
NA,20
NA,NA
NA,25
NA,27
NA,25
NA,20
NA,21
NA,23
NA,13
NA,10
NA,32
NA,NA
NA,NA
NA,8
NA,NA
NA,NA
NA,NA
NA,NA
NA,39
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,16
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,33
NA,NA
NA,42
NA,92
NA,NA
NA,NA
NA,NA
NA,NA
NA,92
NA,62
NA,51
NA,78
NA,21
NA,5
NA,60
NA,70
NA,25
NA,NA
NA,6
NA,75
NA,25
NA,2
NA,NA
NA,62
NA,28
NA,59
NA,50
NA,NA
NA,53
NA,NA
NA,NA
NA,26
NA,50
NA,25
NA,NA
NA,4
NA,9
NA,36
NA,24
NA,52
NA,25
NA,66
NA,NA
NA,58
NA,17
NA,6
NA,25
NA,25
NA,27
NA,5
NA,NA
NA,35
NA,NA
NA,110
NA,29
NA,57
NA,59
NA,76
NA,NA
NA,NA
NA,NA
NA,12
NA,65
NA,49
NA,63
NA,18
NA,179
NA,62
NA,30
NA,23
NA,30
NA,45
NA,13
NA,5
NA,NA
NA,14
NA,17
NA,25
NA,32
NA,26
NA,22
NA,51
NA,NA
NA,28
NA,NA
NA,NA
NA,76
NA,NA
NA,56
NA,NA
NA,64
NA,NA
NA,245
NA,NA
NA,42
NA,46
NA,37
NA,62
NA,NA
NA,6
NA,18
NA,49
NA,12
NA,NA
NA,19
NA,NA
NA,25
NA,27
NA,24
NA,20
NA,21
NA,23
NA,13
NA,10
NA,30
NA,NA
NA,NA
NA,8
NA,NA
NA,NA
NA,NA
NA,NA
NA,39
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,16
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,33
NA,NA
NA,43
NA,92
NA,NA
NA,NA
NA,NA
NA,NA
NA,92
NA,62
NA,51
NA,78
NA,21
NA,5
NA,60
NA,70
NA,26
NA,NA
NA,6
NA,77
NA,25
NA,2
NA,NA
NA,62
NA,28
NA,59
NA,49
NA,NA
NA,53
NA,NA
NA,NA
NA,26
NA,49
NA,25
NA,NA
NA,4
NA,9
NA,35
NA,24
NA,51
NA,25
NA,64
NA,NA
NA,58
NA,2
NA,6
NA,25
NA,25
NA,27
NA,5
NA,NA
NA,37
NA,NA
NA,109
NA,30
NA,57
NA,59
NA,76
NA,NA
NA,NA
NA,NA
NA,12
NA,65
NA,49
NA,78
NA,16
NA,178
NA,64
NA,30
NA,23
NA,30
NA,46
NA,14
NA,5
NA,NA
NA,14
NA,17
NA,25
NA,32
NA,26
NA,22
NA,52
NA,NA
NA,27
NA,NA
NA,NA
NA,76
NA,NA
NA,56
NA,NA
NA,65
NA,NA
NA,245
NA,NA
NA,42
NA,46
NA,37
NA,64
NA,NA
NA,6
NA,18
NA,49
NA,12
NA,NA
NA,20
NA,NA
NA,25
NA,27
NA,24
NA,19
NA,21
NA,23
NA,13
NA,10
NA,32
NA,NA
NA,NA
NA,8
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,39
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,15
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,33
NA,NA
NA,44
NA,92
NA,NA
NA,NA
NA,NA
NA,NA
NA,91
NA,62
NA,50
NA,80
NA,22
NA,5
NA,60
NA,71
NA,25
NA,NA
NA,6
NA,77
NA,25
NA,2
NA,NA
NA,62
NA,28
NA,59
NA,50
NA,NA
NA,53
NA,NA
NA,NA
NA,26
NA,49
NA,25
NA,NA
NA,4
NA,9
NA,35
NA,24
NA,52
NA,26
NA,66
NA,NA
NA,58
NA,6
NA,25
NA,24
NA,27
NA,5
NA,NA
NA,37
NA,NA
NA,110
NA,30
NA,57
NA,60
NA,74
NA,NA
NA,NA
NA,NA
NA,14
NA,65
NA,49
NA,83
NA,9
NA,180
NA,60
NA,30
NA,23
NA,30
NA,49
NA,14
NA,5
NA,NA
NA,14
NA,17
NA,25
NA,32
NA,26
NA,22
NA,52
NA,NA
NA,28
NA,NA
NA,NA
NA,76
NA,NA
NA,56
NA,NA
NA,65
NA,NA
NA,245
NA,NA
NA,42
NA,46
NA,37
NA,66
NA,NA
NA,6
NA,18
NA,49
NA,12
NA,NA
NA,20
NA,NA
NA,25
NA,27
NA,23
NA,20
NA,21
NA,23
NA,13
NA,9
NA,32
NA,NA
NA,NA
NA,8
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,39
NA,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,15
NA,NA
NA,NA
